CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_INI_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,DS_CONTA_CLEAN,NIVEL_CONTA,CD_CONTA_PAI,DS_CONTA_PAI
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.04,Imparidade Imobilizado de Uso,0.0,N,imparidade imobilizado uso,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.04,Imparidade Imobilizado de Uso,0.0,N,imparidade imobilizado uso,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.05,Provisão para Desvalorização de Valores e Bens,-29284.0,N,provisao desvalorizacao valores bens,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.05,Provisão para Desvalorização de Valores e Bens,3734.0,N,provisao desvalorizacao valores bens,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.06,Provisão para Seguros e Previdência Complementar,0.0,N,provisao seguros previdencia complementar,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.06,Provisão para Seguros e Previdência Complementar,0.0,N,provisao seguros previdencia complementar,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.07,Outros,441933.0,N,outros,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.07,Outros,-108730.0,N,outros,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.08,"Provisões Trabalhistas, Fiscais e Cíveis",4153573.0,N,provisoes trabalhistas fiscais civeis,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.08,"Provisões Trabalhistas, Fiscais e Cíveis",3011849.0,N,provisoes trabalhistas fiscais civeis,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.09,Amortização de Ativos Intangíveis,2720550.0,N,amortizacao ativos intangiveis,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.09,Amortização de Ativos Intangíveis,2607135.0,N,amortizacao ativos intangiveis,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.10,Depreciação de Ativo Imobilizado,1123904.0,N,depreciacao ativo imobilizado,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.10,Depreciação de Ativo Imobilizado,1149168.0,N,depreciacao ativo imobilizado,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.11,Dividendos e Juros sobre Capital Próprio Recebidos,0.0,N,dividendos juros sobre capital proprio recebidos,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.11,Dividendos e Juros sobre Capital Próprio Recebidos,0.0,N,dividendos juros sobre capital proprio recebidos,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.12,Impostos Diferidos,-11805915.0,N,impostos diferidos,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.12,Impostos Diferidos,-4404718.0,N,impostos diferidos,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.13,Ganhos ou Perdas Líquidos na Alienação de Valores e Bens,-5960442.0,N,ganhos perdas liquidos alienacao valores bens,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.13,Ganhos ou Perdas Líquidos na Alienação de Valores e Bens,-219041.0,N,ganhos perdas liquidos alienacao valores bens,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.14,Ganhos com Aquisições,0.0,N,ganhos aquisicoes,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.14,Ganhos com Aquisições,0.0,N,ganhos aquisicoes,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.15,Ganhos ou Perdas Líquidos de Investimentos em Coligadas e Joint Ventures,-4392986.0,N,ganhos perdas liquidos investimentos coligadas joint ventures,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.15,Ganhos ou Perdas Líquidos de Investimentos em Coligadas e Joint Ventures,-3959882.0,N,ganhos perdas liquidos investimentos coligadas joint ventures,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.16,Ganhos ou Perdas Líquidos na Alienação de Investimentos em Coligadas e Joint Ventures,0.0,N,ganhos perdas liquidos alienacao investimentos coligadas joint ventures,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.16,Ganhos ou Perdas Líquidos na Alienação de Investimentos em Coligadas e Joint Ventures,2347.0,N,ganhos perdas liquidos alienacao investimentos coligadas joint ventures,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.17,Ganhos ou Perdas Líquidos com Conversão de Investimento no Exterior,-3365755.0,N,ganhos perdas liquidos conversao investimento exterior,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.17,Ganhos ou Perdas Líquidos com Conversão de Investimento no Exterior,1835683.0,N,ganhos perdas liquidos conversao investimento exterior,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.18,Ganhos ou Perdas Líquidos na Alienação de Ativos Financeiros Disponíveis para Venda,596247.0,N,ganhos perdas liquidos alienacao ativos financeiros disponiveis venda,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.18,Ganhos ou Perdas Líquidos na Alienação de Ativos Financeiros Disponíveis para Venda,-128063.0,N,ganhos perdas liquidos alienacao ativos financeiros disponiveis venda,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.19,Imparidade em Ativos,7051.0,N,imparidade ativos,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.19,Imparidade em Ativos,90806.0,N,imparidade ativos,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.01.20,Atualização de Ativo/Passivo Atuarial,-1487004.0,N,atualizacao ativo passivo atuarial,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.01.20,Atualização de Ativo/Passivo Atuarial,-67600.0,N,atualizacao ativo passivo atuarial,4,6.01.01,Caixa Gerado nas Operações
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02,Variações nos Ativos e Passivos,8535293.0,S,variacoes ativos passivos,3,6.01,Caixa Líquido Atividades Operacionais
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02,Variações nos Ativos e Passivos,-45400703.0,S,variacoes ativos passivos,3,6.01,Caixa Líquido Atividades Operacionais
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.01,Variação Líquida de Juros de Ativos,0.0,N,variacao liquida juros ativos,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02.01,Variação Líquida de Juros de Ativos,0.0,N,variacao liquida juros ativos,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.02,Variação Líquida de Juros de Passivos,0.0,N,variacao liquida juros passivos,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02.02,Variação Líquida de Juros de Passivos,0.0,N,variacao liquida juros passivos,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.03,Variação Líquida em Depósitos Compulsórios em Bancos Centrais,2413319.0,N,variacao liquida depositos compulsorios bancos centrais,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02.03,Variação Líquida em Depósitos Compulsórios em Bancos Centrais,-2640176.0,N,variacao liquida depositos compulsorios bancos centrais,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.04,Variação Líquida em Empréstimos a Instituições Financeiras,2210495.0,N,variacao liquida emprestimos instituicoes financeiras,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02.04,Variação Líquida em Empréstimos a Instituições Financeiras,2943197.0,N,variacao liquida emprestimos instituicoes financeiras,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.05,Variação Líquida em Aplicações Compromissadas,-15159110.0,N,variacao liquida aplicacoes compromissadas,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02.05,Variação Líquida em Aplicações Compromissadas,-48066639.0,N,variacao liquida aplicacoes compromissadas,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.06,Variação Líquida em Ativos Financeiros ao Valor Justo por Meio do Resultado,3091829.0,N,variacao liquida ativos financeiros valor justo meio resultado,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02.06,Variação Líquida em Ativos Financeiros ao Valor Justo por Meio do Resultado,1799283.0,N,variacao liquida ativos financeiros valor justo meio resultado,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.07,Variação Líquida em Empréstimos a Clientes,-68412902.0,N,variacao liquida emprestimos clientes,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02.07,Variação Líquida em Empréstimos a Clientes,37993472.0,N,variacao liquida emprestimos clientes,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.08,Variação Líquida em Ativos não Correntes Disponíveis para Venda,20.0,N,variacao liquida ativos correntes disponiveis venda,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02.08,Variação Líquida em Ativos não Correntes Disponíveis para Venda,0.0,N,variacao liquida ativos correntes disponiveis venda,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.09,Variação Líquida em Impostos Correntes,473168.0,N,variacao liquida impostos correntes,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02.09,Variação Líquida em Impostos Correntes,-480932.0,N,variacao liquida impostos correntes,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.10,Variação Líquida em Impostos Diferidos,-2411579.0,N,variacao liquida impostos diferidos,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02.10,Variação Líquida em Impostos Diferidos,345216.0,N,variacao liquida impostos diferidos,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.11,Variação Líquida em Depósitos de Clientes,-14884968.0,N,variacao liquida depositos clientes,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02.11,Variação Líquida em Depósitos de Clientes,2379101.0,N,variacao liquida depositos clientes,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.12,Variação Líquida em Valores a Pagar a Instituições Financeiras,11140596.0,N,variacao liquida valores pagar instituicoes financeiras,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02.12,Variação Líquida em Valores a Pagar a Instituições Financeiras,-20538911.0,N,variacao liquida valores pagar instituicoes financeiras,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.13,Variação Líquida em Passivos Financeiros ao Valor Justo por Meio do Resultado,638990.0,N,variacao liquida passivos financeiros valor justo meio resultado,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02.13,Variação Líquida em Passivos Financeiros ao Valor Justo por Meio do Resultado,-1418783.0,N,variacao liquida passivos financeiros valor justo meio resultado,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.14,Variação Líquida em Obrigações por Operações Compromissadas,39601213.0,N,variacao liquida obrigacoes operacoes compromissadas,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02.14,Variação Líquida em Obrigações por Operações Compromissadas,41112385.0,N,variacao liquida obrigacoes operacoes compromissadas,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.15,Variação Líquida em Outros Passivos de Curto Prazo,51035699.0,N,variacao liquida outros passivos curto prazo,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2016-01-01,2016-12-31,6.01.02.15,Variação Líquida em Outros Passivos de Curto Prazo,-46586588.0,N,variacao liquida outros passivos curto prazo,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2016-12-31,3,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2015-01-01,2015-12-31,6.01.02.16,Variação Líquida em Passivos por Contratos de Seguro e Previdência Complementar,0.0,N,variacao liquida passivos contratos seguro previdencia complementar,4,6.01.02,Variações nos Ativos e Passivos
