CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_INI_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,DS_CONTA_CLEAN,NIVEL_CONTA,CD_CONTA_PAI,DS_CONTA_PAI
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.02,Despesas de Intermediação Financeira,-62848122.0,S,despesas intermediacao financeira,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.02,Despesas de Intermediação Financeira,-91124202.0,S,despesas intermediacao financeira,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.03,Insumos Adquiridos de Terceiros,-13856486.0,S,insumos adquiridos terceiros,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.03,Insumos Adquiridos de Terceiros,-15672997.0,S,insumos adquiridos terceiros,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.03.01,"Materiais, Energia e Outros",-7448963.0,S,materiais energia outros,3,7.03,Insumos Adquiridos de Terceiros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.03.01,"Materiais, Energia e Outros",-7673740.0,S,materiais energia outros,3,7.03,Insumos Adquiridos de Terceiros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.03.02,Serviços de Terceiros,-1731163.0,S,servicos terceiros,3,7.03,Insumos Adquiridos de Terceiros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.03.02,Serviços de Terceiros,-1668002.0,S,servicos terceiros,3,7.03,Insumos Adquiridos de Terceiros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.03.03,Perda/Recuperação de Valores Ativos,0.0,S,perda recuperacao valores ativos,3,7.03,Insumos Adquiridos de Terceiros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.03.03,Perda/Recuperação de Valores Ativos,0.0,S,perda recuperacao valores ativos,3,7.03,Insumos Adquiridos de Terceiros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.03.04,Outros,-4676360.0,S,outros,3,7.03,Insumos Adquiridos de Terceiros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.03.04,Outros,-6331255.0,S,outros,3,7.03,Insumos Adquiridos de Terceiros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.03.04.03,Atualizações de Obrigações Atuarias,-925954.0,N,atualizacoes obrigacoes atuarias,4,7.03.04,Outros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.03.04.03,Atualizações de Obrigações Atuarias,-1014919.0,N,atualizacoes obrigacoes atuarias,4,7.03.04,Outros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.03.04.04,Prêmios Pagos a Clientes,-156045.0,N,premios pagos clientes,4,7.03.04,Outros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.03.04.04,Prêmios Pagos a Clientes,-208365.0,N,premios pagos clientes,4,7.03.04,Outros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.03.04.05,Atualização de Depósitos em Garantia,-178768.0,N,atualizacao depositos garantia,4,7.03.04,Outros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.03.04.05,Atualização de Depósitos em Garantia,-538835.0,N,atualizacao depositos garantia,4,7.03.04,Outros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.03.04.06,Falhas em Serviços e Perdas Operacionais,-204315.0,N,falhas servicos perdas operacionais,4,7.03.04,Outros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.03.04.06,Falhas em Serviços e Perdas Operacionais,-184042.0,N,falhas servicos perdas operacionais,4,7.03.04,Outros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.03.04.07,Despesas de Obrigações por operações vinculadas à cessão,-11304.0,N,despesas obrigacoes operacoes vinculadas cessao,4,7.03.04,Outros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.03.04.07,Despesas de Obrigações por operações vinculadas à cessão,-21652.0,N,despesas obrigacoes operacoes vinculadas cessao,4,7.03.04,Outros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.03.04.08,Outras,-3199974.0,N,outras,4,7.03.04,Outros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.03.04.08,Outras,-4363442.0,N,outras,4,7.03.04,Outros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.04,Valor Adicionado Bruto,38094082.0,S,valor adicionado bruto,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.04,Valor Adicionado Bruto,40192349.0,S,valor adicionado bruto,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.05,Retenções,-3700188.0,S,retencoes,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.05,Retenções,-4037956.0,S,retencoes,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.05.01,"Depreciação, Amortização e Exaustão",-3700188.0,S,depreciacao amortizacao exaustao,3,7.05,Retenções
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.05.01,"Depreciação, Amortização e Exaustão",-4037956.0,S,depreciacao amortizacao exaustao,3,7.05,Retenções
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.05.02,Outras,0.0,S,outras,3,7.05,Retenções
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.05.02,Outras,0.0,S,outras,3,7.05,Retenções
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.06,Valor Adicionado Líquido Produzido,34393894.0,S,valor adicionado liquido produzido,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.06,Valor Adicionado Líquido Produzido,36154393.0,S,valor adicionado liquido produzido,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.07,Vlr Adicionado Recebido em Transferência,2295913.0,S,vlr adicionado recebido transferencia,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.07,Vlr Adicionado Recebido em Transferência,3548174.0,S,vlr adicionado recebido transferencia,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.07.01,Resultado de Equivalência Patrimonial,2295913.0,S,resultado equivalencia patrimonial,3,7.07,Vlr Adicionado Recebido em Transferência
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.07.01,Resultado de Equivalência Patrimonial,3548174.0,S,resultado equivalencia patrimonial,3,7.07,Vlr Adicionado Recebido em Transferência
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.07.02,Outros,0.0,S,outros,3,7.07,Vlr Adicionado Recebido em Transferência
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.07.02,Outros,0.0,S,outros,3,7.07,Vlr Adicionado Recebido em Transferência
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.08,Valor Adicionado Total a Distribuir,36689807.0,S,valor adicionado total distribuir,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.08,Valor Adicionado Total a Distribuir,39702567.0,S,valor adicionado total distribuir,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09,Distribuição do Valor Adicionado,36689807.0,S,distribuicao valor adicionado,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09,Distribuição do Valor Adicionado,39702567.0,S,distribuicao valor adicionado,2,7,
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.01,Pessoal,18818788.0,S,pessoal,3,7.09,Distribuição do Valor Adicionado
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.01,Pessoal,18862737.0,S,pessoal,3,7.09,Distribuição do Valor Adicionado
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.01.01,Remuneração Direta,12623523.0,S,remuneracao direta,4,7.09.01,Pessoal
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.01.01,Remuneração Direta,12127248.0,S,remuneracao direta,4,7.09.01,Pessoal
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.01.02,Benefícios,2628723.0,S,beneficios,4,7.09.01,Pessoal
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.01.02,Benefícios,2865445.0,S,beneficios,4,7.09.01,Pessoal
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.01.03,F.G.T.S.,3566542.0,S,f g t s,4,7.09.01,Pessoal
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.01.03,F.G.T.S.,3870044.0,S,f g t s,4,7.09.01,Pessoal
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.01.04,Outros,0.0,S,outros,4,7.09.01,Pessoal
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.01.04,Outros,0.0,S,outros,4,7.09.01,Pessoal
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.02,"Impostos, Taxas e Contribuições",5602952.0,S,impostos taxas contribuicoes,3,7.09,Distribuição do Valor Adicionado
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.02,"Impostos, Taxas e Contribuições",6362073.0,S,impostos taxas contribuicoes,3,7.09,Distribuição do Valor Adicionado
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.02.01,Federais,4438153.0,S,federais,4,7.09.02,"Impostos, Taxas e Contribuições"
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.02.01,Federais,5103521.0,S,federais,4,7.09.02,"Impostos, Taxas e Contribuições"
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.02.02,Estaduais,887.0,S,estaduais,4,7.09.02,"Impostos, Taxas e Contribuições"
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.02.02,Estaduais,802.0,S,estaduais,4,7.09.02,"Impostos, Taxas e Contribuições"
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.02.03,Municipais,1163912.0,S,municipais,4,7.09.02,"Impostos, Taxas e Contribuições"
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.02.03,Municipais,1257750.0,S,municipais,4,7.09.02,"Impostos, Taxas e Contribuições"
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.03,Remuneração de Capitais de Terceiros,979233.0,S,remuneracao capitais terceiros,3,7.09,Distribuição do Valor Adicionado
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.03,Remuneração de Capitais de Terceiros,1134261.0,S,remuneracao capitais terceiros,3,7.09,Distribuição do Valor Adicionado
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.03.01,Aluguéis,979233.0,S,alugueis,4,7.09.03,Remuneração de Capitais de Terceiros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.03.01,Aluguéis,1134261.0,S,alugueis,4,7.09.03,Remuneração de Capitais de Terceiros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.03.02,Outras,0.0,S,outras,4,7.09.03,Remuneração de Capitais de Terceiros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.03.02,Outras,0.0,S,outras,4,7.09.03,Remuneração de Capitais de Terceiros
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.04,Remuneração de Capitais Próprios,11288834.0,S,remuneracao capitais proprios,3,7.09,Distribuição do Valor Adicionado
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.04,Remuneração de Capitais Próprios,13343496.0,S,remuneracao capitais proprios,3,7.09,Distribuição do Valor Adicionado
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.04.01,Juros sobre o Capital Próprio,3313923.0,S,juros sobre capital proprio,4,7.09.04,Remuneração de Capitais Próprios
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.04.01,Juros sobre o Capital Próprio,3674036.0,S,juros sobre capital proprio,4,7.09.04,Remuneração de Capitais Próprios
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.04.02,Dividendos,3010225.0,S,dividendos,4,7.09.04,Remuneração de Capitais Próprios
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.04.02,Dividendos,851104.0,S,dividendos,4,7.09.04,Remuneração de Capitais Próprios
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.04.03,Lucros Retidos / Prejuízo do Período,4113918.0,S,lucros retidos prejuizo periodo,4,7.09.04,Remuneração de Capitais Próprios
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.04.03,Lucros Retidos / Prejuízo do Período,7327956.0,S,lucros retidos prejuizo periodo,4,7.09.04,Remuneração de Capitais Próprios
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.04.04,Part. Não Controladores nos Lucros Retidos,850768.0,S,part controladores lucros retidos,4,7.09.04,Remuneração de Capitais Próprios
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.04.04,Part. Não Controladores nos Lucros Retidos,1490400.0,S,part controladores lucros retidos,4,7.09.04,Remuneração de Capitais Próprios
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.09.05,Outros,0.0,S,outros,3,7.09,Distribuição do Valor Adicionado
00.000.000/0001-91,2014-12-31,2,BCO BRASIL S.A.,1023,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.09.05,Outros,0.0,S,outros,3,7.09,Distribuição do Valor Adicionado
00.001.180/0001-26,2014-12-31,2,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.01,Receitas,28186399.0,S,receitas,2,7,
00.001.180/0001-26,2014-12-31,2,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.01,Receitas,35626308.0,S,receitas,2,7,
00.001.180/0001-26,2014-12-31,2,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",28186399.0,S,vendas mercadorias produtos servicos,3,7.01,Receitas
00.001.180/0001-26,2014-12-31,2,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",35626308.0,S,vendas mercadorias produtos servicos,3,7.01,Receitas
00.001.180/0001-26,2014-12-31,2,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,PENÚLTIMO,2013-01-01,2013-12-31,7.01.02,Outras Receitas,0.0,S,outras receitas,3,7.01,Receitas
00.001.180/0001-26,2014-12-31,2,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Consolidado - Demonstração de Valor Adicionado,REAL,MIL,ÚLTIMO,2014-01-01,2014-12-31,7.01.02,Outras Receitas,0.0,S,outras receitas,3,7.01,Receitas
