CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_INI_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,DS_CONTA_CLEAN,NIVEL_CONTA,CD_CONTA_PAI,DS_CONTA_PAI
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.03.01.01,Ganhos/perdas ñ realizados s/ ativos financeiros disponíveis para venda,211929.0,N,ganhos perdas n realizados s ativos financeiros disponiveis venda,4,4.03.01,Valores que serão Reclassificados para o Resultado
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.03.01.01,Ganhos/perdas ñ realizados s/ ativos financeiros disponíveis para venda,-9422.0,N,ganhos perdas n realizados s ativos financeiros disponiveis venda,4,4.03.01,Valores que serão Reclassificados para o Resultado
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.03.01.02,Ganho/perdas ñ realizados s/ hedge de fluxo de caixa,-32516.0,N,ganho perdas n realizados s hedge fluxo caixa,4,4.03.01,Valores que serão Reclassificados para o Resultado
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.03.01.02,Ganho/perdas ñ realizados s/ hedge de fluxo de caixa,19703.0,N,ganho perdas n realizados s hedge fluxo caixa,4,4.03.01,Valores que serão Reclassificados para o Resultado
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.03.01.03,Ganhos/perdas ñ realizados s/ outros resultados abrangentes,-6786.0,N,ganhos perdas n realizados s outros resultados abrangentes,4,4.03.01,Valores que serão Reclassificados para o Resultado
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.03.01.03,Ganhos/perdas ñ realizados s/ outros resultados abrangentes,10608.0,N,ganhos perdas n realizados s outros resultados abrangentes,4,4.03.01,Valores que serão Reclassificados para o Resultado
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.03.01.04,Efeito tributário s/ participação no resultado abrangente de investimentos,-37851.0,N,efeito tributario s participacao resultado abrangente investimentos,4,4.03.01,Valores que serão Reclassificados para o Resultado
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.03.01.04,Efeito tributário s/ participação no resultado abrangente de investimentos,-26685.0,N,efeito tributario s participacao resultado abrangente investimentos,4,4.03.01,Valores que serão Reclassificados para o Resultado
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.03.02,Valores que não serão Reclassificados para o Resultado,0.0,S,valores reclassificados resultado,3,4.03,Participação em Resultados Abrangentes de Invest. Avaliados pelo Método de Equivalência Patrimonial
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.03.02,Valores que não serão Reclassificados para o Resultado,0.0,S,valores reclassificados resultado,3,4.03,Participação em Resultados Abrangentes de Invest. Avaliados pelo Método de Equivalência Patrimonial
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.04,Resultado Abrangente do Período,10772517.0,S,resultado abrangente periodo,2,4,
00.000.000/0001-91,2020-12-31,2,BCO BRASIL S.A.,1023,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.04,Resultado Abrangente do Período,21941714.0,S,resultado abrangente periodo,2,4,
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.01,Lucro Líquido do Período,11195036.0,S,lucro liquido periodo,2,4,
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.01,Lucro Líquido do Período,6338688.0,S,lucro liquido periodo,2,4,
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02,Outros Resultados Abrangentes,-722662.0,S,outros resultados abrangentes,2,4,
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02,Outros Resultados Abrangentes,-2042857.0,S,outros resultados abrangentes,2,4,
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02.01,Instrumentos financeiros ao valor Justo por meio de ORA,577419.0,N,instrumentos financeiros valor justo meio ora,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02.01,Instrumentos financeiros ao valor Justo por meio de ORA,63584.0,N,instrumentos financeiros valor justo meio ora,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02.02,IR/CSSL diferidos,-196322.0,N,ir cssl diferidos,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02.02,IR/CSSL diferidos,-21619.0,N,ir cssl diferidos,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02.03,Ajuste ganhos e perdas atuariais,415190.0,N,ajuste ganhos perdas atuariais,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02.03,Ajuste ganhos e perdas atuariais,-222164.0,N,ajuste ganhos perdas atuariais,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02.04,Ajustes acumulados de conversão,7795.0,N,ajustes acumulados conversao,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02.04,Ajustes acumulados de conversão,58302.0,N,ajustes acumulados conversao,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02.05,"Participação no result. abrangente das subsiarias, coligadas e sociedades de controle compartilhado",-1511401.0,N,participacao result abrangente subsiarias coligadas sociedades controle compartilhado,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02.05,"Participação no result. abrangente das subsiarias, coligadas e sociedades de controle compartilhado",-1915719.0,N,participacao result abrangente subsiarias coligadas sociedades controle compartilhado,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02.06,Ajuste de hedge de fluxo de caixa,-1439.0,N,ajuste hedge fluxo caixa,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02.06,Ajuste de hedge de fluxo de caixa,279.0,N,ajuste hedge fluxo caixa,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02.07,IR/CSSL diferidos,0.0,N,ir cssl diferidos,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02.07,IR/CSSL diferidos,0.0,N,ir cssl diferidos,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02.08,Valor justo de instrumentos financeiros disponíveis para venda,0.0,N,valor justo instrumentos financeiros disponiveis venda,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02.08,Valor justo de instrumentos financeiros disponíveis para venda,0.0,N,valor justo instrumentos financeiros disponiveis venda,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02.09,IR/CSSL diferidos,0.0,N,ir cssl diferidos,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02.09,IR/CSSL diferidos,0.0,N,ir cssl diferidos,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02.10,"Participação no resultad abrangente das subsiarias, coligadas e sociedades de controle compartilhado",-13904.0,N,participacao resultad abrangente subsiarias coligadas sociedades controle compartilhado,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02.10,"Participação no resultad abrangente das subsiarias, coligadas e sociedades de controle compartilhado",-5520.0,N,participacao resultad abrangente subsiarias coligadas sociedades controle compartilhado,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02.11,IR/CSSL diferidos,0.0,N,ir cssl diferidos,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02.11,IR/CSSL diferidos,0.0,N,ir cssl diferidos,3,4.02,Outros Resultados Abrangentes Próprios
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.03,Resultado Abrangente do Período,10472374.0,S,resultado abrangente periodo,2,4,
00.001.180/0001-26,2020-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.03,Resultado Abrangente do Período,4295831.0,S,resultado abrangente periodo,2,4,
00.545.378/0001-70,2020-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.01,Lucro Líquido do Período,1615.0,S,lucro liquido periodo,2,4,
00.545.378/0001-70,2020-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.01,Lucro Líquido do Período,-4779.0,S,lucro liquido periodo,2,4,
00.545.378/0001-70,2020-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02,Outros Resultados Abrangentes,0.0,S,outros resultados abrangentes,2,4,
00.545.378/0001-70,2020-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02,Outros Resultados Abrangentes,0.0,S,outros resultados abrangentes,2,4,
00.545.378/0001-70,2020-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.03,Resultado Abrangente do Período,1615.0,S,resultado abrangente periodo,2,4,
00.545.378/0001-70,2020-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.03,Resultado Abrangente do Período,-4779.0,S,resultado abrangente periodo,2,4,
00.864.214/0001-06,2020-12-31,2,ENERGISA S.A.,15253,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.01,Lucro Líquido do Período,455373.0,S,lucro liquido periodo,2,4,
00.864.214/0001-06,2020-12-31,2,ENERGISA S.A.,15253,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.01,Lucro Líquido do Período,1468945.0,S,lucro liquido periodo,2,4,
00.864.214/0001-06,2020-12-31,2,ENERGISA S.A.,15253,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02,Outros Resultados Abrangentes,-121430.0,S,outros resultados abrangentes,2,4,
00.864.214/0001-06,2020-12-31,2,ENERGISA S.A.,15253,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02,Outros Resultados Abrangentes,47909.0,S,outros resultados abrangentes,2,4,
00.864.214/0001-06,2020-12-31,2,ENERGISA S.A.,15253,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02.01,Itens que não serão reclassificados para a demosntração do resultado,-121430.0,N,itens reclassificados demosntracao resultado,3,4.02,Outros Resultados Abrangentes Próprios
00.864.214/0001-06,2020-12-31,2,ENERGISA S.A.,15253,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02.01,Itens que não serão reclassificados para a demosntração do resultado,47909.0,N,itens reclassificados demosntracao resultado,3,4.02,Outros Resultados Abrangentes Próprios
00.864.214/0001-06,2020-12-31,2,ENERGISA S.A.,15253,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.02.02,Itens que poderão ser reclassificados para a demosntração do resultado,0.0,N,itens poderao reclassificados demosntracao resultado,3,4.02,Outros Resultados Abrangentes Próprios
00.864.214/0001-06,2020-12-31,2,ENERGISA S.A.,15253,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.02.02,Itens que poderão ser reclassificados para a demosntração do resultado,0.0,N,itens poderao reclassificados demosntracao resultado,3,4.02,Outros Resultados Abrangentes Próprios
00.864.214/0001-06,2020-12-31,2,ENERGISA S.A.,15253,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.03,Resultado Abrangente do Período,333943.0,S,resultado abrangente periodo,2,4,
00.864.214/0001-06,2020-12-31,2,ENERGISA S.A.,15253,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.03,Resultado Abrangente do Período,1516854.0,S,resultado abrangente periodo,2,4,
01.027.058/0001-91,2020-12-31,2,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,PENÚLTIMO,2019-01-01,2019-12-31,4.01,Lucro Líquido do Período,1547392.0,S,lucro liquido periodo,2,4,
01.027.058/0001-91,2020-12-31,2,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,21733,DF Individual - Demonstração de Resultado Abrangente,REAL,MIL,ÚLTIMO,2020-01-01,2020-12-31,4.01,Lucro Líquido do Período,490249.0,S,lucro liquido periodo,2,4,
