CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_INI_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,DS_CONTA_CLEAN,NIVEL_CONTA,CD_CONTA_PAI,DS_CONTA_PAI
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.01.02.04,(Aumento) Redução em instrumentos financeiros derivativos,-107904.0,N,aumento reducao instrumentos financeiros derivativos,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.01.02.05,"(Aumento) Redução na carteira de créditos, líquida de provisões",-116085773.0,N,aumento reducao carteira creditos liquida provisoes,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.01.02.05,"(Aumento) Redução na carteira de créditos, líquida de provisões",-125276401.0,N,aumento reducao carteira creditos liquida provisoes,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.01.02.06,(Aumento) Redução em outros ativos financeiros,-7022227.0,N,aumento reducao outros ativos financeiros,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.01.02.06,(Aumento) Redução em outros ativos financeiros,9170638.0,N,aumento reducao outros ativos financeiros,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.01.02.07,(Aumento) Redução em outros ativos,-10160231.0,N,aumento reducao outros ativos,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.01.02.07,(Aumento) Redução em outros ativos,-5227460.0,N,aumento reducao outros ativos,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.01.02.08,Imposto de renda e contribuição social pagos,-412780.0,N,imposto renda contribuicao social pagos,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.01.02.08,Imposto de renda e contribuição social pagos,-2250162.0,N,imposto renda contribuicao social pagos,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.01.02.09,(Redução) Aumento em recursos de clientes,65899060.0,N,reducao aumento recursos clientes,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.01.02.09,(Redução) Aumento em recursos de clientes,78339173.0,N,reducao aumento recursos clientes,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.01.02.10,(Redução) Aumento em recursos de instituições financeiras,112154842.0,N,reducao aumento recursos instituicoes financeiras,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.01.02.10,(Redução) Aumento em recursos de instituições financeiras,-69564451.0,N,reducao aumento recursos instituicoes financeiras,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.01.02.11,(Redução) Aumento em recursos de emissões de títulos e valores mobiliários,10496519.0,N,reducao aumento recursos emissoes titulos valores mobiliarios,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.01.02.11,(Redução) Aumento em recursos de emissões de títulos e valores mobiliários,42978287.0,N,reducao aumento recursos emissoes titulos valores mobiliarios,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.01.02.12,(Redução) Aumento em outros passivos financeiros,1127497.0,N,reducao aumento outros passivos financeiros,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.01.02.12,(Redução) Aumento em outros passivos financeiros,-32589790.0,N,reducao aumento outros passivos financeiros,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.01.02.13,(Redução) Aumento em outros passivos,8654225.0,N,reducao aumento outros passivos,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.01.02.13,(Redução) Aumento em outros passivos,-13681017.0,N,reducao aumento outros passivos,4,6.01.02,Variações nos Ativos e Passivos
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.01.03,Outros,0.0,S,outros,3,6.01,Caixa Líquido das Atividades Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.01.03,Outros,0.0,S,outros,3,6.01,Caixa Líquido das Atividades Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.02,Caixa Líquido Atividades de Investimento,-51321370.0,S,caixa liquido atividades investimento,2,6,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.02,Caixa Líquido Atividades de Investimento,-12503131.0,S,caixa liquido atividades investimento,2,6,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.02.01,Aquisição de títulos e valores mobiliários disponíveis para venda,-238730884.0,N,aquisicao titulos valores mobiliarios disponiveis venda,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.02.01,Aquisição de títulos e valores mobiliários disponíveis para venda,-199253359.0,N,aquisicao titulos valores mobiliarios disponiveis venda,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.02.02,Alienação de títulos e valores mobiliários disponíveis para venda,195730916.0,N,alienacao titulos valores mobiliarios disponiveis venda,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.02.02,Alienação de títulos e valores mobiliários disponíveis para venda,185782227.0,N,alienacao titulos valores mobiliarios disponiveis venda,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.02.03,Aquisição de títulos e valores mobiliários mantidos até o vencimento,-8903746.0,N,aquisicao titulos valores mobiliarios mantidos vencimento,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.02.03,Aquisição de títulos e valores mobiliários mantidos até o vencimento,-2576151.0,N,aquisicao titulos valores mobiliarios mantidos vencimento,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.02.04,Resgate de títulos e valores mobiliários mantidos até o vencimento,1561986.0,N,resgate titulos valores mobiliarios mantidos vencimento,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.02.04,Resgate de títulos e valores mobiliários mantidos até o vencimento,2763317.0,N,resgate titulos valores mobiliarios mantidos vencimento,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.02.05,Dividendos recebidos de coligadas e controladas,3741008.0,N,dividendos recebidos coligadas controladas,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.02.05,Dividendos recebidos de coligadas e controladas,7268853.0,N,dividendos recebidos coligadas controladas,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.02.06,Aquisição de imobilizado de uso,-1621993.0,N,aquisicao imobilizado uso,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.02.06,Aquisição de imobilizado de uso,-1697590.0,N,aquisicao imobilizado uso,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.02.07,Alienação de imobilizado de uso,77057.0,N,alienacao imobilizado uso,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.02.07,Alienação de imobilizado de uso,903.0,N,alienacao imobilizado uso,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.02.08,Aquisição de investimentos,-912.0,N,aquisicao investimentos,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.02.08,Aquisição de investimentos,0.0,N,aquisicao investimentos,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.02.09,Alienação de investimentos,0.0,N,alienacao investimentos,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.02.09,Alienação de investimentos,0.0,N,alienacao investimentos,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.02.10,Aquisição de intangíveis,-3174802.0,N,aquisicao intangiveis,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.02.10,Aquisição de intangíveis,-4809042.0,N,aquisicao intangiveis,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.02.11,Caixa recebido na redução de capital da BB Seguridade,0.0,N,caixa recebido reducao capital bb seguridade,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.02.11,Caixa recebido na redução de capital da BB Seguridade,0.0,N,caixa recebido reducao capital bb seguridade,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.02.12,(Aporte)/resgate de capital em controladas no exterior,0.0,N,aporte resgate capital controladas exterior,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.02.12,(Aporte)/resgate de capital em controladas no exterior,17711.0,N,aporte resgate capital controladas exterior,3,6.02,Caixa Líquido Atividades de Investimento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.03,Caixa Líquido Atividades de Financiamento,-23134171.0,S,caixa liquido atividades financiamento,2,6,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.03,Caixa Líquido Atividades de Financiamento,-25619920.0,S,caixa liquido atividades financiamento,2,6,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.03.01,(Redução) Aumento em obrigações por dívida subordinada,-14391465.0,N,reducao aumento obrigacoes divida subordinada,3,6.03,Caixa Líquido Atividades de Financiamento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.03.01,(Redução) Aumento em obrigações por dívida subordinada,-12233871.0,N,reducao aumento obrigacoes divida subordinada,3,6.03,Caixa Líquido Atividades de Financiamento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.03.02,(Redução) Aumento em instrumentos híbridos de capital e dívida,-2287741.0,N,reducao aumento instrumentos hibridos capital divida,3,6.03,Caixa Líquido Atividades de Financiamento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.03.02,(Redução) Aumento em instrumentos híbridos de capital e dívida,-1575744.0,N,reducao aumento instrumentos hibridos capital divida,3,6.03,Caixa Líquido Atividades de Financiamento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.03.03,(Aquisição) alienação de ações em tesouraria,0.0,N,aquisicao alienacao acoes tesouraria,3,6.03,Caixa Líquido Atividades de Financiamento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.03.03,(Aquisição) alienação de ações em tesouraria,0.0,N,aquisicao alienacao acoes tesouraria,3,6.03,Caixa Líquido Atividades de Financiamento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.03.04,Juros sobre o capital próprio pagos,-6454965.0,N,juros sobre capital proprio pagos,3,6.03,Caixa Líquido Atividades de Financiamento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.03.04,Juros sobre o capital próprio pagos,-11810305.0,N,juros sobre capital proprio pagos,3,6.03,Caixa Líquido Atividades de Financiamento
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.04,Variação Cambial s/ Caixa e Equivalentes,2306688.0,S,variacao cambial s caixa equivalentes,2,6,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.04,Variação Cambial s/ Caixa e Equivalentes,-2228507.0,S,variacao cambial s caixa equivalentes,2,6,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.05,Aumento (Redução) de Caixa e Equivalentes,-121862412.0,S,aumento reducao caixa equivalentes,2,6,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.05,Aumento (Redução) de Caixa e Equivalentes,16352863.0,S,aumento reducao caixa equivalentes,2,6,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,6.05.01,Saldo Inicial de Caixa e Equivalentes,173400753.0,S,saldo inicial caixa equivalentes,3,6.05,Aumento (Redução) de Caixa e Equivalentes
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Fluxo de Caixa (Método Indireto),REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,6.05.01,Saldo Inicial de Caixa e Equivalentes,51538341.0,S,saldo inicial caixa equivalentes,3,6.05,Aumento (Redução) de Caixa e Equivalentes
